;date;Confinement ;Phase;Phase
4824;2021-03-21 00:00:00;1;7ème phase;3
4825;2021-03-21 01:00:00;1;7ème phase;3
4826;2021-03-21 02:00:00;1;7ème phase;3
4827;2021-03-21 03:00:00;1;7ème phase;3
4828;2021-03-21 04:00:00;1;7ème phase;3
4829;2021-03-21 05:00:00;1;7ème phase;3
4830;2021-03-21 06:00:00;1;7ème phase;3
4831;2021-03-21 07:00:00;0;7ème phase;3
4832;2021-03-21 08:00:00;0;7ème phase;3
4833;2021-03-21 09:00:00;0;7ème phase;3
4834;2021-03-21 10:00:00;0;7ème phase;3
4835;2021-03-21 11:00:00;0;7ème phase;3
4836;2021-03-21 12:00:00;0;7ème phase;3
4837;2021-03-21 13:00:00;0;7ème phase;3
4838;2021-03-21 14:00:00;0;7ème phase;3
4839;2021-03-21 15:00:00;0;7ème phase;3
4840;2021-03-21 16:00:00;0;7ème phase;3
4841;2021-03-21 17:00:00;0;7ème phase;3
4842;2021-03-21 18:00:00;1;7ème phase;3
4843;2021-03-21 19:00:00;1;7ème phase;3
4844;2021-03-21 20:00:00;1;7ème phase;3
4845;2021-03-21 21:00:00;1;7ème phase;3
4846;2021-03-21 22:00:00;1;7ème phase;3
4847;2021-03-21 23:00:00;1;7ème phase;3
4848;2021-03-22 00:00:00;1;7ème phase;3
4849;2021-03-22 01:00:00;1;7ème phase;3
4850;2021-03-22 02:00:00;1;7ème phase;3
4851;2021-03-22 03:00:00;1;7ème phase;3
4852;2021-03-22 04:00:00;1;7ème phase;3
4853;2021-03-22 05:00:00;1;7ème phase;3
4854;2021-03-22 06:00:00;1;7ème phase;3
4855;2021-03-22 07:00:00;0;7ème phase;3
4856;2021-03-22 08:00:00;0;7ème phase;3
4857;2021-03-22 09:00:00;0;7ème phase;3
4858;2021-03-22 10:00:00;0;7ème phase;3
4859;2021-03-22 11:00:00;0;7ème phase;3
4860;2021-03-22 12:00:00;0;7ème phase;3
4861;2021-03-22 13:00:00;0;7ème phase;3
4862;2021-03-22 14:00:00;0;7ème phase;3
4863;2021-03-22 15:00:00;0;7ème phase;3
4864;2021-03-22 16:00:00;0;7ème phase;3
4865;2021-03-22 17:00:00;0;7ème phase;3
4866;2021-03-22 18:00:00;1;7ème phase;3
4867;2021-03-22 19:00:00;1;7ème phase;3
4868;2021-03-22 20:00:00;1;7ème phase;3
4869;2021-03-22 21:00:00;1;7ème phase;3
4870;2021-03-22 22:00:00;1;7ème phase;3
4871;2021-03-22 23:00:00;1;7ème phase;3
4872;2021-03-23 00:00:00;1;7ème phase;3
4873;2021-03-23 01:00:00;1;7ème phase;3
4874;2021-03-23 02:00:00;1;7ème phase;3
4875;2021-03-23 03:00:00;1;7ème phase;3
4876;2021-03-23 04:00:00;1;7ème phase;3
4877;2021-03-23 05:00:00;1;7ème phase;3
4878;2021-03-23 06:00:00;1;7ème phase;3
4879;2021-03-23 07:00:00;0;7ème phase;3
4880;2021-03-23 08:00:00;0;7ème phase;3
4881;2021-03-23 09:00:00;0;7ème phase;3
4882;2021-03-23 10:00:00;0;7ème phase;3
4883;2021-03-23 11:00:00;0;7ème phase;3
4884;2021-03-23 12:00:00;0;7ème phase;3
4885;2021-03-23 13:00:00;0;7ème phase;3
4886;2021-03-23 14:00:00;0;7ème phase;3
4887;2021-03-23 15:00:00;0;7ème phase;3
4888;2021-03-23 16:00:00;0;7ème phase;3
4889;2021-03-23 17:00:00;0;7ème phase;3
4890;2021-03-23 18:00:00;1;7ème phase;3
4891;2021-03-23 19:00:00;1;7ème phase;3
4892;2021-03-23 20:00:00;1;7ème phase;3
4893;2021-03-23 21:00:00;1;7ème phase;3
4894;2021-03-23 22:00:00;1;7ème phase;3
4895;2021-03-23 23:00:00;1;7ème phase;3
4896;2021-03-24 00:00:00;1;7ème phase;3
4897;2021-03-24 01:00:00;1;7ème phase;3
4898;2021-03-24 02:00:00;1;7ème phase;3
4899;2021-03-24 03:00:00;1;7ème phase;3
4900;2021-03-24 04:00:00;1;7ème phase;3
4901;2021-03-24 05:00:00;1;7ème phase;3
4902;2021-03-24 06:00:00;1;7ème phase;3
4903;2021-03-24 07:00:00;0;7ème phase;3
4904;2021-03-24 08:00:00;0;7ème phase;3
4905;2021-03-24 09:00:00;0;7ème phase;3
4906;2021-03-24 10:00:00;0;7ème phase;3
4907;2021-03-24 11:00:00;0;7ème phase;3
4908;2021-03-24 12:00:00;0;7ème phase;3
4909;2021-03-24 13:00:00;0;7ème phase;3
4910;2021-03-24 14:00:00;0;7ème phase;3
4911;2021-03-24 15:00:00;0;7ème phase;3
4912;2021-03-24 16:00:00;0;7ème phase;3
4913;2021-03-24 17:00:00;0;7ème phase;3
4914;2021-03-24 18:00:00;1;7ème phase;3
4915;2021-03-24 19:00:00;1;7ème phase;3
4916;2021-03-24 20:00:00;1;7ème phase;3
4917;2021-03-24 21:00:00;1;7ème phase;3
4918;2021-03-24 22:00:00;1;7ème phase;3
4919;2021-03-24 23:00:00;1;7ème phase;3
4920;2021-03-25 00:00:00;1;7ème phase;3
4921;2021-03-25 01:00:00;1;7ème phase;3
4922;2021-03-25 02:00:00;1;7ème phase;3
4923;2021-03-25 03:00:00;1;7ème phase;3
4924;2021-03-25 04:00:00;1;7ème phase;3
4925;2021-03-25 05:00:00;1;7ème phase;3
4926;2021-03-25 06:00:00;1;7ème phase;3
4927;2021-03-25 07:00:00;0;7ème phase;3
4928;2021-03-25 08:00:00;0;7ème phase;3
4929;2021-03-25 09:00:00;0;7ème phase;3
4930;2021-03-25 10:00:00;0;7ème phase;3
4931;2021-03-25 11:00:00;0;7ème phase;3
4932;2021-03-25 12:00:00;0;7ème phase;3
4933;2021-03-25 13:00:00;0;7ème phase;3
4934;2021-03-25 14:00:00;0;7ème phase;3
4935;2021-03-25 15:00:00;0;7ème phase;3
4936;2021-03-25 16:00:00;0;7ème phase;3
4937;2021-03-25 17:00:00;0;7ème phase;3
4938;2021-03-25 18:00:00;1;7ème phase;3
4939;2021-03-25 19:00:00;1;7ème phase;3
4940;2021-03-25 20:00:00;1;7ème phase;3
4941;2021-03-25 21:00:00;1;7ème phase;3
4942;2021-03-25 22:00:00;1;7ème phase;3
4943;2021-03-25 23:00:00;1;7ème phase;3
4944;2021-03-26 00:00:00;1;7ème phase;3
4945;2021-03-26 01:00:00;1;7ème phase;3
4946;2021-03-26 02:00:00;1;7ème phase;3
4947;2021-03-26 03:00:00;1;7ème phase;3
4948;2021-03-26 04:00:00;1;7ème phase;3
4949;2021-03-26 05:00:00;1;7ème phase;3
4950;2021-03-26 06:00:00;1;7ème phase;3
4951;2021-03-26 07:00:00;0;7ème phase;3
4952;2021-03-26 08:00:00;0;7ème phase;3
4953;2021-03-26 09:00:00;0;7ème phase;3
4954;2021-03-26 10:00:00;0;7ème phase;3
4955;2021-03-26 11:00:00;0;7ème phase;3
4956;2021-03-26 12:00:00;0;7ème phase;3
4957;2021-03-26 13:00:00;0;7ème phase;3
4958;2021-03-26 14:00:00;0;7ème phase;3
4959;2021-03-26 15:00:00;0;7ème phase;3
4960;2021-03-26 16:00:00;0;7ème phase;3
4961;2021-03-26 17:00:00;0;7ème phase;3
4962;2021-03-26 18:00:00;1;7ème phase;3
4963;2021-03-26 19:00:00;1;7ème phase;3
4964;2021-03-26 20:00:00;1;7ème phase;3
4965;2021-03-26 21:00:00;1;7ème phase;3
4966;2021-03-26 22:00:00;1;7ème phase;3
4967;2021-03-26 23:00:00;1;7ème phase;3
4968;2021-03-27 00:00:00;1;7ème phase;3
4969;2021-03-27 01:00:00;1;7ème phase;3
4970;2021-03-27 02:00:00;1;7ème phase;3
4971;2021-03-27 03:00:00;1;7ème phase;3
4972;2021-03-27 04:00:00;1;7ème phase;3
4973;2021-03-27 05:00:00;1;7ème phase;3
4974;2021-03-27 06:00:00;1;7ème phase;3
4975;2021-03-27 07:00:00;0;7ème phase;3
4976;2021-03-27 08:00:00;0;7ème phase;3
4977;2021-03-27 09:00:00;0;7ème phase;3
4978;2021-03-27 10:00:00;0;7ème phase;3
4979;2021-03-27 11:00:00;0;7ème phase;3
4980;2021-03-27 12:00:00;0;7ème phase;3
4981;2021-03-27 13:00:00;0;7ème phase;3
4982;2021-03-27 14:00:00;0;7ème phase;3
4983;2021-03-27 15:00:00;0;7ème phase;3
4984;2021-03-27 16:00:00;0;7ème phase;3
4985;2021-03-27 17:00:00;0;7ème phase;3
4986;2021-03-27 18:00:00;1;7ème phase;3
4987;2021-03-27 19:00:00;1;7ème phase;3
4988;2021-03-27 20:00:00;1;7ème phase;3
4989;2021-03-27 21:00:00;1;7ème phase;3
4990;2021-03-27 22:00:00;1;7ème phase;3
4991;2021-03-27 23:00:00;1;7ème phase;3
4992;2021-03-28 00:00:00;1;7ème phase;3
4993;2021-03-28 01:00:00;1;7ème phase;3
4994;2021-03-28 02:00:00;1;7ème phase;3
4995;2021-03-28 03:00:00;1;7ème phase;3
4996;2021-03-28 04:00:00;1;7ème phase;3
4997;2021-03-28 05:00:00;1;7ème phase;3
4998;2021-03-28 06:00:00;1;7ème phase;3
4999;2021-03-28 07:00:00;0;7ème phase;3
5000;2021-03-28 08:00:00;0;7ème phase;3
5001;2021-03-28 09:00:00;0;7ème phase;3
5002;2021-03-28 10:00:00;0;7ème phase;3
5003;2021-03-28 11:00:00;0;7ème phase;3
5004;2021-03-28 12:00:00;0;7ème phase;3
5005;2021-03-28 13:00:00;0;7ème phase;3
5006;2021-03-28 14:00:00;0;7ème phase;3
5007;2021-03-28 15:00:00;0;7ème phase;3
5008;2021-03-28 16:00:00;0;7ème phase;3
5009;2021-03-28 17:00:00;0;7ème phase;3
5010;2021-03-28 18:00:00;1;7ème phase;3
5011;2021-03-28 19:00:00;1;7ème phase;3
5012;2021-03-28 20:00:00;1;7ème phase;3
5013;2021-03-28 21:00:00;1;7ème phase;3
5014;2021-03-28 22:00:00;1;7ème phase;3
5015;2021-03-28 23:00:00;1;7ème phase;3
5016;2021-03-29 00:00:00;1;7ème phase;3
5017;2021-03-29 01:00:00;1;7ème phase;3
5018;2021-03-29 02:00:00;1;7ème phase;3
5019;2021-03-29 03:00:00;1;7ème phase;3
5020;2021-03-29 04:00:00;1;7ème phase;3
5021;2021-03-29 05:00:00;1;7ème phase;3
5022;2021-03-29 06:00:00;1;7ème phase;3
5023;2021-03-29 07:00:00;0;7ème phase;3
5024;2021-03-29 08:00:00;0;7ème phase;3
5025;2021-03-29 09:00:00;0;7ème phase;3
5026;2021-03-29 10:00:00;0;7ème phase;3
5027;2021-03-29 11:00:00;0;7ème phase;3
5028;2021-03-29 12:00:00;0;7ème phase;3
5029;2021-03-29 13:00:00;0;7ème phase;3
5030;2021-03-29 14:00:00;0;7ème phase;3
5031;2021-03-29 15:00:00;0;7ème phase;3
5032;2021-03-29 16:00:00;0;7ème phase;3
5033;2021-03-29 17:00:00;0;7ème phase;3
5034;2021-03-29 18:00:00;1;7ème phase;3
5035;2021-03-29 19:00:00;1;7ème phase;3
5036;2021-03-29 20:00:00;1;7ème phase;3
5037;2021-03-29 21:00:00;1;7ème phase;3
5038;2021-03-29 22:00:00;1;7ème phase;3
5039;2021-03-29 23:00:00;1;7ème phase;3
5040;2021-03-30 00:00:00;1;7ème phase;3
5041;2021-03-30 01:00:00;1;7ème phase;3
5042;2021-03-30 02:00:00;1;7ème phase;3
5043;2021-03-30 03:00:00;1;7ème phase;3
5044;2021-03-30 04:00:00;1;7ème phase;3
5045;2021-03-30 05:00:00;1;7ème phase;3
5046;2021-03-30 06:00:00;1;7ème phase;3
5047;2021-03-30 07:00:00;0;7ème phase;3
5048;2021-03-30 08:00:00;0;7ème phase;3
5049;2021-03-30 09:00:00;0;7ème phase;3
5050;2021-03-30 10:00:00;0;7ème phase;3
5051;2021-03-30 11:00:00;0;7ème phase;3
5052;2021-03-30 12:00:00;0;7ème phase;3
5053;2021-03-30 13:00:00;0;7ème phase;3
5054;2021-03-30 14:00:00;0;7ème phase;3
5055;2021-03-30 15:00:00;0;7ème phase;3
5056;2021-03-30 16:00:00;0;7ème phase;3
5057;2021-03-30 17:00:00;0;7ème phase;3
5058;2021-03-30 18:00:00;1;7ème phase;3
5059;2021-03-30 19:00:00;1;7ème phase;3
5060;2021-03-30 20:00:00;1;7ème phase;3
5061;2021-03-30 21:00:00;1;7ème phase;3
5062;2021-03-30 22:00:00;1;7ème phase;3
5063;2021-03-30 23:00:00;1;7ème phase;3
5064;2021-03-31 00:00:00;1;7ème phase;3
5065;2021-03-31 01:00:00;1;7ème phase;3
5066;2021-03-31 02:00:00;1;7ème phase;3
5067;2021-03-31 03:00:00;1;7ème phase;3
5068;2021-03-31 04:00:00;1;7ème phase;3
5069;2021-03-31 05:00:00;1;7ème phase;3
5070;2021-03-31 06:00:00;1;7ème phase;3
5071;2021-03-31 07:00:00;0;7ème phase;3
5072;2021-03-31 08:00:00;0;7ème phase;3
5073;2021-03-31 09:00:00;0;7ème phase;3
5074;2021-03-31 10:00:00;0;7ème phase;3
5075;2021-03-31 11:00:00;0;7ème phase;3
5076;2021-03-31 12:00:00;0;7ème phase;3
5077;2021-03-31 13:00:00;0;7ème phase;3
5078;2021-03-31 14:00:00;0;7ème phase;3
5079;2021-03-31 15:00:00;0;7ème phase;3
5080;2021-03-31 16:00:00;0;7ème phase;3
5081;2021-03-31 17:00:00;0;7ème phase;3
5082;2021-03-31 18:00:00;1;7ème phase;3
5083;2021-03-31 19:00:00;1;7ème phase;3
5084;2021-03-31 20:00:00;1;7ème phase;3
5085;2021-03-31 21:00:00;1;7ème phase;3
5086;2021-03-31 22:00:00;1;7ème phase;3
5087;2021-03-31 23:00:00;1;7ème phase;3
5088;2021-04-01 00:00:00;1;7ème phase;3
5089;2021-04-01 01:00:00;1;7ème phase;3
5090;2021-04-01 02:00:00;1;7ème phase;3
5091;2021-04-01 03:00:00;1;7ème phase;3
5092;2021-04-01 04:00:00;1;7ème phase;3
5093;2021-04-01 05:00:00;1;7ème phase;3
5094;2021-04-01 06:00:00;1;7ème phase;3
5095;2021-04-01 07:00:00;0;7ème phase;3
5096;2021-04-01 08:00:00;0;7ème phase;3
5097;2021-04-01 09:00:00;0;7ème phase;3
5098;2021-04-01 10:00:00;0;7ème phase;3
5099;2021-04-01 11:00:00;0;7ème phase;3
5100;2021-04-01 12:00:00;0;7ème phase;3
5101;2021-04-01 13:00:00;0;7ème phase;3
5102;2021-04-01 14:00:00;0;7ème phase;3
5103;2021-04-01 15:00:00;0;7ème phase;3
5104;2021-04-01 16:00:00;0;7ème phase;3
5105;2021-04-01 17:00:00;0;7ème phase;3
5106;2021-04-01 18:00:00;1;7ème phase;3
5107;2021-04-01 19:00:00;1;7ème phase;3
5108;2021-04-01 20:00:00;1;7ème phase;3
5109;2021-04-01 21:00:00;1;7ème phase;3
5110;2021-04-01 22:00:00;1;7ème phase;3
5111;2021-04-01 23:00:00;1;7ème phase;3
5112;2021-04-02 00:00:00;1;7ème phase;3
5113;2021-04-02 01:00:00;1;7ème phase;3
5114;2021-04-02 02:00:00;1;7ème phase;3
5115;2021-04-02 03:00:00;1;7ème phase;3
5116;2021-04-02 04:00:00;1;7ème phase;3
5117;2021-04-02 05:00:00;1;7ème phase;3
5118;2021-04-02 06:00:00;1;7ème phase;3
5119;2021-04-02 07:00:00;0;7ème phase;3
5120;2021-04-02 08:00:00;0;7ème phase;3
5121;2021-04-02 09:00:00;0;7ème phase;3
5122;2021-04-02 10:00:00;0;7ème phase;3
5123;2021-04-02 11:00:00;0;7ème phase;3
5124;2021-04-02 12:00:00;0;7ème phase;3
5125;2021-04-02 13:00:00;0;7ème phase;3
5126;2021-04-02 14:00:00;0;7ème phase;3
5127;2021-04-02 15:00:00;0;7ème phase;3
5128;2021-04-02 16:00:00;0;7ème phase;3
5129;2021-04-02 17:00:00;0;7ème phase;3
5130;2021-04-02 18:00:00;1;7ème phase;3
5131;2021-04-02 19:00:00;1;7ème phase;3
5132;2021-04-02 20:00:00;1;7ème phase;3
5133;2021-04-02 21:00:00;1;7ème phase;3
5134;2021-04-02 22:00:00;1;7ème phase;3
5135;2021-04-02 23:00:00;1;7ème phase;3
5136;2021-04-03 00:00:00;1;7ème phase;3
5137;2021-04-03 01:00:00;1;7ème phase;3
5138;2021-04-03 02:00:00;1;7ème phase;3
5139;2021-04-03 03:00:00;1;7ème phase;3
5140;2021-04-03 04:00:00;1;7ème phase;3
5141;2021-04-03 05:00:00;1;7ème phase;3
5142;2021-04-03 06:00:00;1;7ème phase;3
5143;2021-04-03 07:00:00;0;7ème phase;3
5144;2021-04-03 08:00:00;0;7ème phase;3
5145;2021-04-03 09:00:00;0;7ème phase;3
5146;2021-04-03 10:00:00;0;7ème phase;3
5147;2021-04-03 11:00:00;0;7ème phase;3
5148;2021-04-03 12:00:00;0;7ème phase;3
5149;2021-04-03 13:00:00;0;7ème phase;3
5150;2021-04-03 14:00:00;0;7ème phase;3
5151;2021-04-03 15:00:00;0;7ème phase;3
5152;2021-04-03 16:00:00;0;7ème phase;3
5153;2021-04-03 17:00:00;0;7ème phase;3
5154;2021-04-03 18:00:00;1;7ème phase;3
5155;2021-04-03 19:00:00;1;7ème phase;3
5156;2021-04-03 20:00:00;1;7ème phase;3
5157;2021-04-03 21:00:00;1;7ème phase;3
5158;2021-04-03 22:00:00;1;7ème phase;3
5159;2021-04-03 23:00:00;1;7ème phase;3
5160;2021-04-04 00:00:00;1;8ème phase;2
5161;2021-04-04 01:00:00;1;8ème phase;2
5162;2021-04-04 02:00:00;1;8ème phase;2
5163;2021-04-04 03:00:00;1;8ème phase;2
5164;2021-04-04 04:00:00;1;8ème phase;2
5165;2021-04-04 05:00:00;1;8ème phase;2
5166;2021-04-04 06:00:00;1;8ème phase;2
5167;2021-04-04 07:00:00;1;8ème phase;2
5168;2021-04-04 08:00:00;1;8ème phase;2
5169;2021-04-04 09:00:00;1;8ème phase;2
5170;2021-04-04 10:00:00;1;8ème phase;2
5171;2021-04-04 11:00:00;1;8ème phase;2
5172;2021-04-04 12:00:00;1;8ème phase;2
5173;2021-04-04 13:00:00;1;8ème phase;2
5174;2021-04-04 14:00:00;1;8ème phase;2
5175;2021-04-04 15:00:00;1;8ème phase;2
5176;2021-04-04 16:00:00;1;8ème phase;2
5177;2021-04-04 17:00:00;1;8ème phase;2
5178;2021-04-04 18:00:00;1;8ème phase;2
5179;2021-04-04 19:00:00;1;8ème phase;2
5180;2021-04-04 20:00:00;1;8ème phase;2
5181;2021-04-04 21:00:00;1;8ème phase;2
5182;2021-04-04 22:00:00;1;8ème phase;2
5183;2021-04-04 23:00:00;1;8ème phase;2
5184;2021-04-05 00:00:00;1;8ème phase;2
5185;2021-04-05 01:00:00;1;8ème phase;2
5186;2021-04-05 02:00:00;1;8ème phase;2
5187;2021-04-05 03:00:00;1;8ème phase;2
5188;2021-04-05 04:00:00;1;8ème phase;2
5189;2021-04-05 05:00:00;1;8ème phase;2
5190;2021-04-05 06:00:00;1;8ème phase;2
5191;2021-04-05 07:00:00;1;8ème phase;2
5192;2021-04-05 08:00:00;1;8ème phase;2
5193;2021-04-05 09:00:00;1;8ème phase;2
5194;2021-04-05 10:00:00;1;8ème phase;2
5195;2021-04-05 11:00:00;1;8ème phase;2
5196;2021-04-05 12:00:00;1;8ème phase;2
5197;2021-04-05 13:00:00;1;8ème phase;2
5198;2021-04-05 14:00:00;1;8ème phase;2
5199;2021-04-05 15:00:00;1;8ème phase;2
5200;2021-04-05 16:00:00;1;8ème phase;2
5201;2021-04-05 17:00:00;1;8ème phase;2
5202;2021-04-05 18:00:00;1;8ème phase;2
5203;2021-04-05 19:00:00;1;8ème phase;2
5204;2021-04-05 20:00:00;1;8ème phase;2
5205;2021-04-05 21:00:00;1;8ème phase;2
5206;2021-04-05 22:00:00;1;8ème phase;2
5207;2021-04-05 23:00:00;1;8ème phase;2
5208;2021-04-06 00:00:00;1;8ème phase;2
5209;2021-04-06 01:00:00;1;8ème phase;2
5210;2021-04-06 02:00:00;1;8ème phase;2
5211;2021-04-06 03:00:00;1;8ème phase;2
5212;2021-04-06 04:00:00;1;8ème phase;2
5213;2021-04-06 05:00:00;1;8ème phase;2
5214;2021-04-06 06:00:00;1;8ème phase;2
5215;2021-04-06 07:00:00;1;8ème phase;2
5216;2021-04-06 08:00:00;1;8ème phase;2
5217;2021-04-06 09:00:00;1;8ème phase;2
5218;2021-04-06 10:00:00;1;8ème phase;2
5219;2021-04-06 11:00:00;1;8ème phase;2
5220;2021-04-06 12:00:00;1;8ème phase;2
5221;2021-04-06 13:00:00;1;8ème phase;2
5222;2021-04-06 14:00:00;1;8ème phase;2
5223;2021-04-06 15:00:00;1;8ème phase;2
5224;2021-04-06 16:00:00;1;8ème phase;2
5225;2021-04-06 17:00:00;1;8ème phase;2
5226;2021-04-06 18:00:00;1;8ème phase;2
5227;2021-04-06 19:00:00;1;8ème phase;2
5228;2021-04-06 20:00:00;1;8ème phase;2
5229;2021-04-06 21:00:00;1;8ème phase;2
5230;2021-04-06 22:00:00;1;8ème phase;2
5231;2021-04-06 23:00:00;1;8ème phase;2
5232;2021-04-07 00:00:00;1;8ème phase;2
5233;2021-04-07 01:00:00;1;8ème phase;2
5234;2021-04-07 02:00:00;1;8ème phase;2
5235;2021-04-07 03:00:00;1;8ème phase;2
5236;2021-04-07 04:00:00;1;8ème phase;2
5237;2021-04-07 05:00:00;1;8ème phase;2
5238;2021-04-07 06:00:00;1;8ème phase;2
5239;2021-04-07 07:00:00;1;8ème phase;2
5240;2021-04-07 08:00:00;1;8ème phase;2
5241;2021-04-07 09:00:00;1;8ème phase;2
5242;2021-04-07 10:00:00;1;8ème phase;2
5243;2021-04-07 11:00:00;1;8ème phase;2
5244;2021-04-07 12:00:00;1;8ème phase;2
5245;2021-04-07 13:00:00;1;8ème phase;2
5246;2021-04-07 14:00:00;1;8ème phase;2
5247;2021-04-07 15:00:00;1;8ème phase;2
5248;2021-04-07 16:00:00;1;8ème phase;2
5249;2021-04-07 17:00:00;1;8ème phase;2
5250;2021-04-07 18:00:00;1;8ème phase;2
5251;2021-04-07 19:00:00;1;8ème phase;2
5252;2021-04-07 20:00:00;1;8ème phase;2
5253;2021-04-07 21:00:00;1;8ème phase;2
5254;2021-04-07 22:00:00;1;8ème phase;2
5255;2021-04-07 23:00:00;1;8ème phase;2
5256;2021-04-08 00:00:00;1;8ème phase;2
5257;2021-04-08 01:00:00;1;8ème phase;2
5258;2021-04-08 02:00:00;1;8ème phase;2
5259;2021-04-08 03:00:00;1;8ème phase;2
5260;2021-04-08 04:00:00;1;8ème phase;2
5261;2021-04-08 05:00:00;1;8ème phase;2
5262;2021-04-08 06:00:00;1;8ème phase;2
5263;2021-04-08 07:00:00;1;8ème phase;2
5264;2021-04-08 08:00:00;1;8ème phase;2
5265;2021-04-08 09:00:00;1;8ème phase;2
5266;2021-04-08 10:00:00;1;8ème phase;2
5267;2021-04-08 11:00:00;1;8ème phase;2
5268;2021-04-08 12:00:00;1;8ème phase;2
5269;2021-04-08 13:00:00;1;8ème phase;2
5270;2021-04-08 14:00:00;1;8ème phase;2
5271;2021-04-08 15:00:00;1;8ème phase;2
5272;2021-04-08 16:00:00;1;8ème phase;2
5273;2021-04-08 17:00:00;1;8ème phase;2
5274;2021-04-08 18:00:00;1;8ème phase;2
5275;2021-04-08 19:00:00;1;8ème phase;2
5276;2021-04-08 20:00:00;1;8ème phase;2
5277;2021-04-08 21:00:00;1;8ème phase;2
5278;2021-04-08 22:00:00;1;8ème phase;2
5279;2021-04-08 23:00:00;1;8ème phase;2
5280;2021-04-09 00:00:00;1;8ème phase;2
5281;2021-04-09 01:00:00;1;8ème phase;2
5282;2021-04-09 02:00:00;1;8ème phase;2
5283;2021-04-09 03:00:00;1;8ème phase;2
5284;2021-04-09 04:00:00;1;8ème phase;2
5285;2021-04-09 05:00:00;1;8ème phase;2
5286;2021-04-09 06:00:00;1;8ème phase;2
5287;2021-04-09 07:00:00;1;8ème phase;2
5288;2021-04-09 08:00:00;1;8ème phase;2
5289;2021-04-09 09:00:00;1;8ème phase;2
5290;2021-04-09 10:00:00;1;8ème phase;2
5291;2021-04-09 11:00:00;1;8ème phase;2
5292;2021-04-09 12:00:00;1;8ème phase;2
5293;2021-04-09 13:00:00;1;8ème phase;2
5294;2021-04-09 14:00:00;1;8ème phase;2
5295;2021-04-09 15:00:00;1;8ème phase;2
5296;2021-04-09 16:00:00;1;8ème phase;2
5297;2021-04-09 17:00:00;1;8ème phase;2
5298;2021-04-09 18:00:00;1;8ème phase;2
5299;2021-04-09 19:00:00;1;8ème phase;2
5300;2021-04-09 20:00:00;1;8ème phase;2
5301;2021-04-09 21:00:00;1;8ème phase;2
5302;2021-04-09 22:00:00;1;8ème phase;2
5303;2021-04-09 23:00:00;1;8ème phase;2
5304;2021-04-10 00:00:00;1;8ème phase;2
5305;2021-04-10 01:00:00;1;8ème phase;2
5306;2021-04-10 02:00:00;1;8ème phase;2
5307;2021-04-10 03:00:00;1;8ème phase;2
5308;2021-04-10 04:00:00;1;8ème phase;2
5309;2021-04-10 05:00:00;1;8ème phase;2
5310;2021-04-10 06:00:00;1;8ème phase;2
5311;2021-04-10 07:00:00;1;8ème phase;2
5312;2021-04-10 08:00:00;1;8ème phase;2
5313;2021-04-10 09:00:00;1;8ème phase;2
5314;2021-04-10 10:00:00;1;8ème phase;2
5315;2021-04-10 11:00:00;1;8ème phase;2
5316;2021-04-10 12:00:00;1;8ème phase;2
5317;2021-04-10 13:00:00;1;8ème phase;2
5318;2021-04-10 14:00:00;1;8ème phase;2
5319;2021-04-10 15:00:00;1;8ème phase;2
5320;2021-04-10 16:00:00;1;8ème phase;2
5321;2021-04-10 17:00:00;1;8ème phase;2
5322;2021-04-10 18:00:00;1;8ème phase;2
5323;2021-04-10 19:00:00;1;8ème phase;2
5324;2021-04-10 20:00:00;1;8ème phase;2
5325;2021-04-10 21:00:00;1;8ème phase;2
5326;2021-04-10 22:00:00;1;8ème phase;2
5327;2021-04-10 23:00:00;1;8ème phase;2
5328;2021-04-11 00:00:00;1;8ème phase;2
5329;2021-04-11 01:00:00;1;8ème phase;2
5330;2021-04-11 02:00:00;1;8ème phase;2
5331;2021-04-11 03:00:00;1;8ème phase;2
5332;2021-04-11 04:00:00;1;8ème phase;2
5333;2021-04-11 05:00:00;1;8ème phase;2
5334;2021-04-11 06:00:00;1;8ème phase;2
5335;2021-04-11 07:00:00;1;8ème phase;2
5336;2021-04-11 08:00:00;1;8ème phase;2
5337;2021-04-11 09:00:00;1;8ème phase;2
5338;2021-04-11 10:00:00;1;8ème phase;2
5339;2021-04-11 11:00:00;1;8ème phase;2
5340;2021-04-11 12:00:00;1;8ème phase;2
5341;2021-04-11 13:00:00;1;8ème phase;2
5342;2021-04-11 14:00:00;1;8ème phase;2
5343;2021-04-11 15:00:00;1;8ème phase;2
5344;2021-04-11 16:00:00;1;8ème phase;2
5345;2021-04-11 17:00:00;1;8ème phase;2
5346;2021-04-11 18:00:00;1;8ème phase;2
5347;2021-04-11 19:00:00;1;8ème phase;2
5348;2021-04-11 20:00:00;1;8ème phase;2
5349;2021-04-11 21:00:00;1;8ème phase;2
5350;2021-04-11 22:00:00;1;8ème phase;2
5351;2021-04-11 23:00:00;1;8ème phase;2
5352;2021-04-12 00:00:00;1;8ème phase;2
5353;2021-04-12 01:00:00;1;8ème phase;2
5354;2021-04-12 02:00:00;1;8ème phase;2
5355;2021-04-12 03:00:00;1;8ème phase;2
5356;2021-04-12 04:00:00;1;8ème phase;2
5357;2021-04-12 05:00:00;1;8ème phase;2
5358;2021-04-12 06:00:00;1;8ème phase;2
5359;2021-04-12 07:00:00;1;8ème phase;2
5360;2021-04-12 08:00:00;1;8ème phase;2
